session,student_id,activity,idle_time,mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke
5,7, TextEditor,58448404,1021,0,406,0,39308,3463
5,8, Aulaweb,25933,0,0,62,0,4730,0
5,8, Blank,154,0,0,33,21,2779,0
5,8, Deeds,20251092,21,0,490,102,31212,2
5,8, Diagram,12132631,15,0,350,2,16156,0
5,8, Other,4847,0,0,15,0,1141,4
5,8, Properties,63,0,0,11,0,709,0
5,8, Study,877765,32,0,87,0,5605,0
5,8, TextEditor,849385119,549,0,822,27,55613,1407
5,9, Aulaweb,1705,50,0,20,0,1497,0
5,9, Blank,2395768,4,0,97,0,3767,0
5,9, Deeds,26268909,1,0,1157,114,32861,57
5,9, Diagram,20710097,5,0,289,20,15676,2
5,9, Other,3376267,103,0,282,6,10026,116
5,9, Properties,548,0,0,26,0,1113,0
5,9, TextEditor,144963564,1663,2,559,2,32917,3415
5,10, Aulaweb,173,6,0,27,0,1692,0
5,10, Blank,1959869,9,0,107,38,7329,0
5,10, Deeds,8245318,139,0,1744,126,56183,5
5,10, Diagram,7732261,13,0,884,4,39881,0
5,10, Other,1119943,8,0,134,2,6038,0
5,10, Properties,15001,185,0,148,0,4621,4
5,10, Study,5744571,87,0,127,0,9984,0
5,10, TextEditor,139753332,2147,0,925,16,63042,2735
5,11, Aulaweb,2579621,41,0,22,2,2477,0
5,11, Blank,1606,0,0,70,30,5257,10
5,11, Deeds,2425830,4,0,657,118,44097,14
5,11, Diagram,9041662,45,0,271,4,30914,0
5,11, Other,79936,6,0,152,4,11945,92
5,11, Properties,0,0,0,13,0,511,0
5,11, Study,11484575,68,0,168,0,40081,0
5,11, TextEditor,20502113,730,0,695,8,77375,1873
5,12, Aulaweb,5162,0,0,19,0,522,0
5,12, Blank,1953536,0,0,60,16,1761,0
5,12, Deeds,19261245,0,0,748,82,18170,0
5,12, Diagram,4040730,0,0,196,0,5976,0
5,12, Other,28829,0,0,134,0,2140,4
5,12, Properties,46,0,0,8,0,141,0
5,12, Study,27902898,0,0,155,0,5695,0
5,12, TextEditor,416915685,0,0,454,6,20303,2771
5,13, Aulaweb,95,0,0,17,0,1194,0
5,13, Blank,15968,0,0,71,6,3932,0
5,13, Deeds,8985296,22,0,814,104,50351,2
5,13, Diagram,22453983,0,0,481,14,51253,3
5,13, Other,2286,10,0,43,0,2653,4
5,13, Properties,21785,68,0,66,2,2586,0
5,13, Study,40592871,296,0,133,0,13788,0
5,13, TextEditor,376475593,1285,0,329,0,41477,3783
5,14, Blank,312,0,0,12,2,386,0
5,14, Deeds,12493335,57,0,577,78,33392,72
5,14, Diagram,11247770,77,0,181,2,11485,0
5,14, Other,184281,19,0,118,2,4296,30
5,14, Properties,344,0,0,12,0,521,0
5,14, Study,3493590,48,0,52,0,6601,0
5,14, TextEditor,270422372,467,0,483,2,36517,2534
5,15, Aulaweb,261032,0,0,36,0,1797,0
5,15, Blank,882073,1,0,215,2,11338,12
5,15, Deeds,11621628,0,0,596,66,27378,32
5,15, Diagram,320488,40,0,122,0,9673,0
5,15, Other,1553869,99,0,93,0,8332,84
5,15, Properties,144,0,0,32,0,1402,0
5,15, Study,4601792,136,0,144,0,11499,0
5,15, TextEditor,58595513,1196,0,521,0,40617,2116
5,16, Aulaweb,3594,0,0,16,0,397,0
5,16, Blank,9875,0,0,17,0,355,0
5,16, Deeds,5914454,0,0,455,54,14570,124
5,16, Diagram,3382581,0,0,340,0,9470,0
5,16, Other,825615,0,0,211,6,4836,48
5,16, Properties,2766,0,0,39,0,859,0
5,16, Study,9948537,0,0,134,0,5950,2
5,16, TextEditor,52088781,0,0,678,0,29746,3287
5,17, Aulaweb,18985,0,0,34,0,1344,0
5,17, Blank,1909915,3,0,85,26,11920,2
5,17, Deeds,12181200,21,0,839,102,39212,22
5,17, Diagram,101581547,52,0,291,0,27362,6
5,17, Other,1210450,12,0,51,0,4133,0
5,17, Properties,3614,0,0,15,0,514,0
5,17, Study,17931470,319,0,176,0,20308,0
5,17, TextEditor,225654466,1147,0,631,6,46437,4683
5,18, Aulaweb,4191,0,0,28,0,2055,0
5,18, Blank,4947426,0,0,78,0,6189,39
5,18, Deeds,14399964,0,0,573,108,33480,35
5,18, Diagram,2127849,0,0,186,0,16031,0
5,18, Other,13006,0,0,87,12,6060,1
5,18, Properties,3672,0,0,10,0,461,0
5,18, Study,998301,35,0,75,0,8574,0
5,18, TextEditor,128234825,1236,0,397,32,46139,3064
5,19, Blank,12577,0,0,20,0,197,0
5,19, Deeds,22031451,0,0,996,134,25414,44
5,19, Diagram,16654110,0,0,804,2,28178,2
5,19, Other,1039887,0,0,137,0,2872,0
5,19, Properties,92282,0,0,53,0,1588,0
5,19, TextEditor,141746873,0,0,1042,0,33251,2962
5,20, Aulaweb,47,0,0,11,0,627,0
5,20, Blank,8064,0,0,131,4,4532,1
5,20, Deeds,32910379,38,2,1850,34,79021,247
5,20, Diagram,10546942,1,0,957,46,57164,14
5,20, Other,52537,8,0,629,18,22647,91
5,20, Properties,95596,0,0,155,0,5108,0
5,20, Study,3101310,74,0,237,4,26911,142
5,20, TextEditor,23312451,792,0,1037,2,79442,2074
5,22, Aulaweb,250438,0,0,36,0,1117,2
5,22, Blank,249720,0,0,160,2,2969,1
5,22, Deeds,17550649,1,0,1735,120,20772,51
5,22, Diagram,28841055,0,0,528,28,15830,0
5,22, Other,69390,0,0,120,12,3060,64
5,22, Properties,50,0,0,39,0,722,0
5,22, Study,4594559,0,0,148,2,4324,0
5,22, TextEditor,196045334,734,0,428,0,10011,3336
5,23, Aulaweb,277813,0,0,17,0,1437,0
5,23, Blank,113119,0,0,85,4,2764,1
5,23, Deeds,25438753,0,0,810,126,50911,165
5,23, Diagram,19850765,0,0,159,4,9497,2
5,23, Other,5801121,0,0,92,11,4514,94
5,23, Properties,7499,0,0,11,0,346,0
5,23, Study,935942,0,0,169,4,9813,2
5,23, TextEditor,108859945,0,0,326,2,24603,1615
5,24, Aulaweb,1349,0,0,23,0,1715,0
5,24, Blank,55692,0,0,132,26,8259,0
5,24, Deeds,58437194,4,0,801,132,66297,48
5,24, Diagram,3603114,4,0,197,0,15083,0
5,24, Other,4851808,0,0,59,2,4609,84
5,24, Properties,22353,14,0,18,0,1161,0
5,24, Study,16935187,90,0,159,0,24908,0
5,24, TextEditor,242556967,903,0,594,4,70438,2717
5,27, Aulaweb,37136,371,0,44,0,2202,0
5,27, Blank,237319,0,0,109,0,3650,1
5,27, Deeds,12333508,0,0,996,24,29880,467
5,27, Diagram,24193201,400,0,330,0,25531,72
5,27, Other,149833,86,0,212,4,7411,131
5,27, Properties,6389,0,0,30,0,1093,3
5,27, Study,43201468,2143,0,124,0,8831,4
5,27, TextEditor,73434185,1733,0,411,0,21110,1971
5,28, Aulaweb,-47244639571,0,0,30,0,1604,0
5,28, Blank,-60129523779,0,0,73,12,3613,0
5,28, Deeds,-51913252129209,6,0,509,88,31200,41
5,28, Diagram,-3599179610281,0,0,195,2,9898,0
5,28, Other,-287762642446,0,0,98,0,4254,0
5,28, Properties,-4294967217,0,0,18,0,648,0
5,28, Study,-8272100192851,38,0,109,0,11001,0
5,28, TextEditor,-361678980843590,1265,0,340,4,37785,2537
5,29, Aulaweb,7823,37,0,67,2,4518,9
5,29, Blank,10904,0,0,82,0,4352,2
5,29, Deeds,2026595,58,0,728,104,42815,0
5,29, Diagram,10420834,43,0,545,22,48198,0
5,29, Other,24828,74,2,155,6,9572,97
5,29, Properties,1298,0,0,31,0,1073,0
5,29, Study,4866634,242,0,281,0,32635,0
5,29, TextEditor,25301134,1734,0,779,30,70007,2576
5,30, Aulaweb,7314685,0,0,121,0,5926,4
5,30, Blank,1249,0,0,44,1,1163,0
5,30, Deeds,18631699,0,0,1725,6,47645,376
5,30, Diagram,4457079,0,0,275,4,11904,0
5,30, Other,3143660,0,0,276,21,12524,112
5,30, Properties,1016,0,0,16,0,423,0
5,30, Study,4489332,0,0,139,2,7648,18
5,30, TextEditor,37124712,0,0,928,34,34651,2729
5,31, Aulaweb,11145,0,0,25,0,631,114
5,31, Blank,47624,0,0,112,0,2760,0
5,31, Deeds,1842964,0,0,651,160,19276,0
5,31, Diagram,7008813,0,0,563,8,8540,11
5,31, Other,6963,0,0,86,4,1762,4
5,31, Properties,29113,0,0,21,0,586,0
5,31, Study,16996411,0,0,125,0,4214,131
5,31, TextEditor,35668965,0,0,769,36,21203,2437
5,32, Aulaweb,1033,0,0,31,0,1584,0
5,32, Blank,22115,0,0,155,2,5972,0
5,32, Deeds,5889632,4,0,1106,88,35757,28
5,32, Diagram,120832443,37,0,821,18,31343,0
5,32, Other,274245,0,0,255,21,10372,54
5,32, Properties,32,0,0,6,0,334,0
5,32, Study,1942455,138,0,216,0,12039,0
5,32, TextEditor,241561332,1878,0,897,0,50884,6497
5,34, Aulaweb,1615,0,0,21,0,1423,0
5,34, Blank,1452,0,0,28,0,1500,0
5,34, Deeds,9220725,0,0,540,112,29223,53
5,34, Diagram,8664145,11,0,304,11,22540,5
5,34, Other,7645,0,0,32,0,1130,0
5,34, Properties,1688,5,0,26,0,1340,0
5,34, Study,8321307,107,0,101,0,12530,0
5,34, TextEditor,756123517,375,0,814,1,54004,1621
5,35, Aulaweb,1170,0,0,33,0,1255,0
5,35, Blank,70006,0,0,100,13,2657,8
5,35, Deeds,81319469,0,0,1796,131,33979,4
5,35, Diagram,5899880,0,0,201,4,10461,0
5,35, Other,36337,0,0,122,8,3825,22
5,35, Properties,233,0,0,45,0,1031,0
5,35, Study,18142356,0,0,203,4,14530,64
5,35, TextEditor,475660848,0,0,710,6,49157,3060
5,36, Aulaweb,0,1,0,2,0,165,0
5,36, Blank,16,0,0,16,2,1093,0
5,36, Deeds,28932210,29,0,468,88,27415,231
5,36, Diagram,7679695,23,0,351,4,31649,14
5,36, Other,119981,0,0,54,0,2779,16
5,36, Properties,156,0,0,7,0,744,9
5,36, Study,9147912,86,0,98,0,23340,0
5,36, TextEditor,232402389,339,0,411,0,42881,3486
5,37, Aulaweb,4459,0,0,35,2,1729,4
5,37, Blank,3972347,0,0,143,47,13438,6
5,37, Deeds,42402416,12,0,1001,136,74542,6
5,37, Diagram,1590765,1,0,259,4,26745,0
5,37, Other,1658271,11,0,67,0,5896,36
5,37, Properties,5463731,41,0,103,2,4269,2
5,37, Study,5291430,151,0,193,0,24988,6
5,37, TextEditor,115613897,1263,0,634,7,83595,4125
5,38, Aulaweb,256079,20,0,14,2,2779,0
5,38, Blank,125895,0,0,11,6,726,0
5,38, Deeds,16727721,0,0,0,0,0,24
5,38, Diagram,3193388,0,0,0,0,0,0
5,38, Other,1557020,7,0,33,2,3337,0
5,38, Properties,0,0,0,0,0,0,0
5,38, Study,14325403,15,0,15,0,2460,0
5,38, TextEditor,63283999,8,0,54,2,5080,1783
5,39, Aulaweb,1902,0,0,30,0,1307,0
5,39, Blank,19358,4,0,85,2,4660,5
5,39, Deeds,17514991,30,0,2175,90,44288,4
5,39, Diagram,50017060,33,2,646,76,42791,10
5,39, Other,442094,1,0,154,14,7522,100
5,39, Properties,2856,0,0,40,2,1491,0
5,39, Study,6279184,106,34,98,0,14351,0
5,39, TextEditor,97825777,752,2,788,2,46562,3706
5,40, Aulaweb,814916,0,0,38,2,1883,0
5,40, Blank,3111,0,0,109,2,2525,0
5,40, Deeds,59133633,0,0,1371,106,41462,98
5,40, Diagram,3940595,0,0,275,0,16589,0
5,40, Other,626045,0,0,184,0,7590,436
5,40, Properties,988,0,0,5,0,286,0
5,40, Study,26203976,0,0,261,0,13332,32
5,40, TextEditor,54330778,783,0,419,0,20308,1949
5,41, Aulaweb,54952,174,0,36,0,2086,0
5,41, Blank,2127014,0,0,88,2,3158,0
5,41, Deeds,10029666,0,0,1104,92,28709,31
5,41, Diagram,6648720,1,0,159,8,9256,0
5,41, Other,5367629,0,0,84,0,3750,76
5,41, Properties,0,0,0,7,0,202,0
5,41, Study,6276897,109,0,125,0,6854,0
5,41, TextEditor,49765510,505,0,485,0,26951,3056
5,42, Aulaweb,24036,0,0,37,0,874,0
5,42, Blank,4693,0,0,67,0,1652,0
5,42, Deeds,23587671,0,0,1350,104,25216,0
5,42, Diagram,108898755,0,0,899,14,23794,12
5,42, Other,21193,0,0,27,0,1631,0
5,42, Properties,1067,0,0,36,0,1011,0
5,42, Study,57002553,820,0,173,0,10118,0
5,42, TextEditor,175024087,1157,0,375,4,14142,3018
5,44, Aulaweb,4800,2,0,44,0,8538,0
5,44, Blank,15,5,0,79,4,10710,4
5,44, Deeds,8228894,21,0,711,8,102939,244
5,44, Diagram,51408851,1,0,723,8,152703,18
5,44, Other,63139,20,0,205,2,28449,79
5,44, Properties,4541,0,0,27,0,3279,0
5,44, Study,44554279,983,0,1729,0,106391,503
5,44, TextEditor,12989590,1090,0,626,0,103547,3753
5,45, Aulaweb,85624,0,0,38,0,2910,0
5,45, Blank,29868,0,0,41,0,1531,0
5,45, Deeds,36146321,0,0,1222,104,49773,153
5,45, Diagram,30054985,0,0,354,0,17053,0
5,45, Other,961436,0,0,66,0,3999,224
5,45, Properties,4589,0,0,17,0,639,0
5,45, Study,6033294,0,0,533,0,11719,18
5,45, TextEditor,96476741,0,0,676,2,25517,2049
5,47, Aulaweb,323072,37,14,29,0,6667,0
5,47, Blank,1370,0,0,33,0,2865,0
5,47, Deeds,17248408,5,0,1827,154,123382,179
5,47, Diagram,46839898,25,6,438,26,56809,151
5,47, Other,7244744066,0,0,164,0,21429,0
5,47, Properties,23586,6,0,23,2,2891,0
5,47, Study,335588878,94,4,314,2,65518,177
5,47, TextEditor,214166688,635,0,601,24,94490,1173
5,48, Blank,2546767,0,0,64,0,4102,0
5,48, Deeds,32982405,11,0,848,6,42509,182
5,48, Diagram,12807229,0,0,423,4,13943,0
5,48, Other,813579,25,0,214,0,12568,133
5,48, Properties,579,0,0,2,0,572,0
5,48, Study,60437102,379,0,154,0,27869,0
5,48, TextEditor,87378603,823,0,333,0,33691,2770
5,49, Aulaweb,1423294,2,0,62,0,2968,0
5,49, Blank,109587,5,0,172,2,8927,12
5,49, Deeds,3230977,0,0,1035,110,39321,242
5,49, Diagram,12020729,10,0,222,0,18329,21
5,49, Other,371396,220,6,227,4,17092,252
5,49, Properties,0,0,0,29,0,975,0
5,49, Study,5861572,97,0,237,0,22060,6
5,49, TextEditor,46429270,885,0,823,4,50492,1795
5,50, Aulaweb,619951,0,0,15,0,699,0
5,50, Blank,38968,0,0,7,0,273,0
5,50, Deeds,163196826,0,0,1736,100,29950,0
5,50, Diagram,26288147,0,0,471,18,15119,29
5,50, Other,226308,0,0,69,4,1811,217
5,50, Properties,1930,0,0,31,0,791,0
5,50, Study,31071794,0,0,142,0,5597,0
5,50, TextEditor,726582062,0,0,438,2,17085,3040
5,51, Aulaweb,6814,0,0,61,0,1910,0
5,51, Blank,19704,0,0,103,0,2665,0
5,51, Deeds,8436819,73,2,1187,142,26441,58
5,51, Diagram,2762460,0,0,240,0,11076,22
5,51, Other,438345,0,0,175,4,4677,16
5,51, Properties,47,0,0,10,0,261,0
5,51, Study,5979346,2,0,250,0,10440,214
5,51, TextEditor,40910306,64,0,374,0,17384,4127
5,52, Blank,1713,4,0,91,2,4089,5
5,52, Deeds,804325,21,0,575,102,27129,109
5,52, Diagram,2075906,0,0,470,6,33635,20
5,52, Other,8314,0,0,72,16,4259,32
5,52, Properties,0,0,0,20,0,707,0
5,52, Study,231366,73,0,109,0,11485,0
5,52, TextEditor,10899525,618,0,235,0,24839,3473
5,53, Aulaweb,8172,17,0,18,0,2718,2
5,53, Blank,143289,10,0,187,2,12335,10
5,53, Deeds,6348984,15,0,1106,100,62536,96
5,53, Diagram,2029739,68,0,205,0,18888,2
5,53, Other,18198,11,0,107,0,7176,16
5,53, Properties,1233,0,0,26,0,1585,0
5,53, Study,10772172,178,0,117,0,34108,0
5,53, TextEditor,28151755,725,0,714,0,72193,1856
5,54, Aulaweb,97254,0,0,23,0,3381,0
5,54, Blank,15465,0,0,32,29,2719,0
5,54, Deeds,5735644,0,0,426,94,37388,6
5,54, Diagram,6587298,29,0,260,0,17352,0
5,54, Other,23289,2,0,44,0,3936,0
5,54, Properties,126,0,0,12,0,545,0
5,54, Study,8367929,134,0,99,0,13336,0
5,54, TextEditor,486504253,755,0,685,3,63126,1445
5,55, Aulaweb,1839,27,0,20,0,1025,0
5,55, Blank,935739,4,0,144,33,9513,4
5,55, Deeds,3155595,0,0,610,0,43425,122
5,55, Diagram,5269816,1,0,147,0,13642,0
5,55, Other,1934,0,0,53,0,3654,4
5,55, Properties,15,0,0,13,0,638,0
5,55, Study,3577080,49,0,70,2,7286,0
5,55, TextEditor,273096854,1596,0,968,7,94197,2159
5,56, Aulaweb,1248,0,0,47,0,1356,0
5,56, Blank,481160,0,0,254,0,9616,0
5,56, Deeds,4396878,0,0,619,94,23117,22
5,56, Diagram,64322237,0,0,485,12,23258,2
5,56, Other,35949,0,0,141,0,4268,32
5,56, Properties,372,0,0,28,0,690,0
5,56, Study,249999013,0,0,201,0,11793,29
5,56, TextEditor,69695978,0,0,355,0,17259,1778
5,59, Aulaweb,2353,0,0,29,0,1766,0
5,59, Blank,38583,3,0,89,0,2395,0
5,59, Deeds,16159680,21,0,815,76,29523,10
5,59, Diagram,273714206,56,0,523,10,25544,32
5,59, Other,56063,0,0,89,4,2767,22
5,59, Properties,2483,0,0,17,0,543,0
5,59, Study,36023135,281,0,129,0,8722,0
5,59, TextEditor,67083974,462,0,732,0,29886,1222
5,60, Aulaweb,16233,57,0,56,0,4665,0
5,60, Blank,27081,22,0,192,0,8743,0
5,60, Deeds,5972483,27,0,1001,118,62201,0
5,60, Diagram,37661041,38,0,848,16,38436,6
5,60, Other,2314526,87,0,334,10,23318,14
5,60, Properties,966,0,0,24,0,1295,0
5,60, Study,5737758,462,0,232,0,21248,0
5,60, TextEditor,392490173,2416,2,1083,34,84881,3026
5,61, Aulaweb,3468,0,0,14,0,1009,0
5,61, Blank,506167,0,0,99,10,4845,0
5,61, Deeds,54907085,22,0,1670,94,51082,43
5,61, Diagram,11685557,0,0,212,0,12613,0
5,61, Other,42969,37,0,58,0,2122,4
5,61, Properties,3610,0,0,36,0,1475,0
5,61, Study,25565531,1,0,309,2,26754,360
5,61, TextEditor,217220742,0,0,649,2,47728,4335
5,63, Aulaweb,596,0,0,25,0,1060,0
5,63, Blank,1425,0,0,122,0,3426,0
5,63, Deeds,24283018,0,0,1357,92,29920,38
5,63, Diagram,11489760,0,0,474,0,12683,70
5,63, Other,386919,0,0,38,0,1431,0
5,63, Properties,31,0,0,7,0,374,0
5,63, Study,10906019,0,0,161,0,7924,0
5,63, TextEditor,120491526,0,0,479,0,26413,3369
5,64, Aulaweb,22850,0,0,19,0,1096,0
5,64, Blank,597644,0,0,52,2,1749,0
5,64, Deeds,20622497,0,0,665,100,25121,0
5,64, Diagram,21718670,0,0,340,22,13927,10
5,64, Other,375026,0,0,80,0,3334,66
5,64, Properties,390583,0,0,31,0,893,0
5,64, Study,17305597,0,0,188,0,5292,0
5,64, TextEditor,546975587,0,0,361,0,15559,3554
5,65, Blank,1740711,7,0,98,0,4618,0
5,65, Deeds,49700361,22,0,1181,0,49618,171
5,65, Diagram,72688828,29,0,308,0,24321,0
5,65, Other,4899028,27,0,542,30,20205,537
5,65, Properties,5869,0,0,10,0,703,0
5,65, Study,10973457,76,0,110,0,20923,0
5,65, TextEditor,140598220,753,0,689,34,56822,3931
5,66, Aulaweb,16679,78,0,44,0,1910,42
5,66, Blank,30350,0,0,53,3,2184,0
5,66, Deeds,4414340,59,0,680,50,12316,22
5,66, Diagram,3194278,0,0,75,0,3546,52
5,66, Other,2132872,255,0,161,0,4869,269
5,66, Properties,155,0,0,5,0,118,4
5,66, Study,32059595,256,0,85,0,5111,30
5,66, TextEditor,125715353,782,0,499,3,18409,2708
5,67, Aulaweb,65486,95,26,107,0,8586,62
5,67, Blank,14763,0,0,89,2,6420,0
5,67, Deeds,11511845,8,0,1704,194,88878,85
5,67, Diagram,20515612,11,0,619,28,56560,0
5,67, Other,24167098,869,80,407,30,42317,344
5,67, Properties,6547,0,0,46,2,4311,0
5,67, Study,27020915,210,4,171,0,21709,2
5,67, TextEditor,25091489,2185,8,1099,6,84931,2355
5,68, Aulaweb,54788,0,0,26,0,1090,0
5,68, Blank,17420,0,0,81,34,2624,0
5,68, Deeds,6559269,0,0,505,100,17560,4
5,68, Diagram,26763748,0,0,253,8,13555,4
5,68, Other,229322,0,0,213,4,4325,34
5,68, Properties,46,0,0,7,0,158,0
5,68, Study,25080613,0,0,101,0,4742,120
5,68, TextEditor,202412284,0,0,304,4,14241,4852
5,69, Aulaweb,35123,0,0,29,0,1000,0
5,69, Blank,3877,0,0,26,0,516,0
5,69, Deeds,65669041,0,0,725,28,22190,2
5,69, Diagram,60687054,0,0,552,6,17402,0
5,69, Other,2109145,0,0,54,2,1586,34
5,69, Properties,1967,0,0,28,0,739,0
5,69, Study,18288077,0,0,106,0,6315,0
5,69, TextEditor,358731807,576,0,580,38,21982,2626
5,70, Aulaweb,0,0,0,2,0,48,0
5,70, Blank,3013,0,0,30,0,1204,0
5,70, Deeds,12802190,63,0,626,106,29681,35
5,70, Diagram,1738568,148,0,235,0,10796,56
5,70, Other,987871,4,0,123,0,6257,0
5,70, Properties,11878,110,0,51,2,1776,0
5,70, Study,8841005,158,0,175,0,11359,2
5,70, TextEditor,124895348,763,0,714,0,36150,1934
5,71, Aulaweb,63663,0,0,32,0,3334,0
5,71, Blank,38928,0,0,97,2,7148,0
5,71, Deeds,3927281,39,0,461,98,29017,8
5,71, Diagram,1263122,8,0,288,0,21308,6
5,71, Other,29775698,0,0,58,4,3759,0
5,71, Properties,4187,0,0,16,0,1053,0
5,71, Study,64592502,121,0,152,0,22941,23
5,71, TextEditor,53941647,704,0,776,0,46115,1428
5,72, Aulaweb,3585,0,0,45,0,4277,0
5,72, Blank,3309,0,0,103,0,5506,0
5,72, Deeds,6624255,1,0,986,84,55437,71
5,72, Diagram,46772190,84,0,467,34,49293,70
5,72, Other,280974,47,0,133,0,11196,88
5,72, Properties,424,0,0,25,0,1193,0
5,72, Study,13152662,68,0,365,2,24548,0
5,72, TextEditor,56309911,399,0,726,8,67757,2501
5,74, Aulaweb,33533,7,0,36,0,2392,0
5,74, Blank,429485,4,0,207,0,10496,0
5,74, Deeds,3638666,11,0,1317,138,52093,8
5,74, Diagram,2941458,11,0,280,4,14912,0
5,74, Other,204059,3,0,121,2,6733,52
5,74, Properties,516,0,0,9,0,522,0
5,74, Study,1923489,179,0,224,0,25218,0
5,74, TextEditor,48353648,1363,0,708,32,63686,2596
5,75, Aulaweb,55818,12,0,63,2,3970,30
5,75, Blank,5481,0,0,35,0,1885,0
5,75, Deeds,13131094,3,0,581,92,35875,80
5,75, Diagram,2359714,1,0,231,0,11734,0
5,75, Other,3471346,20,0,251,2,10378,24
5,75, Properties,8029,0,0,14,0,672,0
5,75, Study,6024014,45,0,176,0,13496,0
5,75, TextEditor,55359061,450,0,465,0,24231,2165
5,76, Aulaweb,359,0,0,39,0,1706,0
5,76, Blank,295,0,0,117,2,4740,4
5,76, Deeds,441898,1,0,563,0,34744,109
5,76, Diagram,31328657,2,0,924,8,58012,0
5,76, Other,903960,279,0,229,0,22831,723
5,76, Properties,234,0,0,22,0,805,0
5,76, Study,7317792,171,0,153,0,23772,2
5,76, TextEditor,38107175,1131,0,544,4,50988,3711
5,78, Aulaweb,2231,0,0,52,0,2952,1
5,78, Blank,80287,0,0,114,2,5872,44
5,78, Deeds,8646451,0,0,911,0,46021,310
5,78, Diagram,2738192,0,0,258,8,20546,4
5,78, Other,169854,0,0,81,2,5247,17
5,78, Properties,266,0,0,4,0,201,0
5,78, Study,19279628,0,2,159,0,19354,2
5,78, TextEditor,277555180,1,0,543,0,58367,3674
5,79, Aulaweb,28815,0,0,18,0,389,0
5,79, Blank,113656858,0,0,43,0,1061,0
5,79, Deeds,16383803,0,0,864,90,17135,24
5,79, Diagram,75281724,37,0,390,12,16621,0
5,79, Other,138432,0,0,86,0,2175,0
5,79, Properties,1156,0,0,10,0,371,0
5,79, Study,30086801,126,0,157,0,8330,0
5,79, TextEditor,271991234,850,0,304,4,19367,2928
5,80, Aulaweb,14236,0,0,36,0,1330,0
5,80, Blank,671631,9,0,84,4,2498,1
5,80, Deeds,39550285,6,0,702,96,22061,16
5,80, Diagram,16989342,0,0,411,0,21288,8
5,80, Other,2709892,0,0,283,4,8671,292
5,80, Properties,3504,0,0,9,0,293,0
5,80, Study,28273412,0,0,180,2,10139,141
5,80, TextEditor,77963538,922,0,359,0,24115,2388
5,81, Aulaweb,182427,0,0,50,0,16015,0
5,81, Blank,109529,11,0,86,6,22844,4
5,81, Deeds,9886186,46,0,1454,106,203012,70
5,81, Diagram,5525010,11,0,615,44,126880,6
5,81, Other,164969,82,0,242,6,46549,133
5,81, Properties,500,0,0,33,0,5518,0
5,81, Study,4266282,102,0,209,4,79494,0
5,81, TextEditor,29628907,589,0,809,0,189793,2704
5,82, Aulaweb,48767,0,0,60,0,4256,0
5,82, Blank,35555,4,0,173,0,9330,0
5,82, Deeds,11445599,17,0,857,104,66083,3
5,82, Diagram,18606991,10,0,237,6,23851,0
5,82, Other,398741,15,0,186,8,9676,36
5,82, Properties,420,0,0,2,0,334,0
5,82, Study,2136046,75,0,215,2,16969,0
5,82, TextEditor,40545906,1481,0,828,58,84554,2232
5,83, Aulaweb,457,0,0,17,4,391,0
5,83, Blank,59492,0,0,78,0,1749,0
5,83, Deeds,4306020,102,0,610,100,16182,84
5,83, Diagram,4835760,223,0,334,2,10251,0
5,83, Other,83336,567,0,115,30,4189,26
5,83, Properties,4888,0,0,41,0,847,0
5,83, Study,2333426,2916,0,130,0,8190,8
5,83, TextEditor,70920795,12985,0,359,0,27307,2431
5,85, Aulaweb,19546,0,0,60,0,2764,0
5,85, Blank,60,0,0,57,0,1975,0
5,85, Deeds,64902593,0,0,832,140,27136,76
5,85, Diagram,13735544,0,0,628,34,23716,4
5,85, Other,82407,0,0,271,18,7859,154
5,85, Properties,3789,0,0,155,0,4162,0
5,85, Study,8845475,0,0,230,0,11768,2
5,85, TextEditor,70014637,0,0,467,0,20339,2506
5,86, Aulaweb,5727,8,0,32,0,1248,0
5,86, Blank,27103,0,0,119,41,6796,0
5,86, Deeds,19256598,6,0,1303,102,40593,8
5,86, Diagram,33235413,18,0,482,4,39110,0
5,86, Other,16221,89,0,189,0,7238,0
5,86, Properties,20636,0,0,12,0,412,0
5,86, Study,3834592,174,0,154,0,19576,0
5,86, TextEditor,135056559,474,0,682,3,46800,7241
5,87, Aulaweb,484,7,0,31,2,1212,0
5,87, Blank,298004,10,0,80,9,4563,2
5,87, Deeds,84215057,32,0,2246,122,81170,37
5,87, Diagram,7705920,26,0,597,8,37436,2
5,87, Other,530,0,0,57,0,2625,4
5,87, Properties,0,0,0,5,0,385,1
5,87, Study,8060580,268,0,250,2,38782,0
5,87, TextEditor,52821817,494,0,730,3,51584,2879
5,88, Aulaweb,0,0,0,1,0,62,0
5,88, Blank,76662,1,0,219,6,4919,0
5,88, Deeds,15558582,5,0,672,108,21035,55
5,88, Diagram,64236849,1,0,588,2,23631,18
5,88, Other,289303,4,0,182,6,5188,55
5,88, Properties,11610,0,0,34,0,704,0
5,88, Study,9188064,37,0,125,0,7411,4
5,88, TextEditor,177340554,361,0,419,0,20522,2379
5,89, Deeds,22587165,6,0,248,0,4413,56
5,89, Diagram,17627012,50,0,336,0,11174,0
5,89, Other,67795896,0,0,253,40,5942,18
5,89, Properties,93,0,0,19,0,355,0
5,89, TextEditor,114510522,0,0,62,0,2340,0
5,90, Blank,2001,6,0,89,2,3555,5
