,session,student_id,activity,idle_time,mouse_wheel,mouse_wheel_click,mouse_click_left,mouse_click_right,mouse_movement,keystroke
1471,3,34, Aulaweb,19705.0,3,0,28,0,2030,0
1472,3,34, Blank,1888.0,0,0,33,0,1759,0
1473,3,34, Deeds,106391675.0,73,0,1690,392,93496,113
1474,3,34, Diagram,37593.0,0,0,108,0,4951,0
1475,3,34, Other,342205.0,5,0,76,2,4232,0
1476,3,34, Properties,47.0,0,0,37,0,1251,0
1477,3,34, Study,21148937.0,66,0,89,0,6476,0
1478,3,34, TextEditor,967673631.0,2091,0,2356,2,90032,3081
1479,3,35, Aulaweb,106831.0,0,0,12,0,660,0
1480,3,35, Blank,586805.0,0,0,31,2,1141,0
1481,3,35, Deeds,13584610.0,0,0,930,138,34694,14
1482,3,35, Diagram,159162.0,0,0,50,0,2084,0
1483,3,35, Other,680099.0,0,0,58,12,3897,46
1484,3,35, Properties,0.0,0,0,10,0,319,0
1485,3,35, Study,3945983.0,0,0,89,2,4715,53
1486,3,35, TextEditor,6229490442.0,0,0,1182,10,50268,2852
1487,3,36, Blank,925.0,0,0,46,2,2067,0
1488,3,36, Deeds,99651488.0,106,0,1178,310,77115,109
1489,3,36, Diagram,23612900.0,10,0,371,0,32712,28
1490,3,36, Other,404996.0,4,0,98,0,4742,0
1491,3,36, Properties,27989.0,0,0,3,0,667,14
1492,3,36, Study,661254.0,72,0,71,0,9334,0
1493,3,36, TextEditor,2307697445.0,2160,0,1667,0,99315,4618
1494,3,38, Aulaweb,35036.0,6,0,28,0,1395,0
1495,3,38, Blank,1.0,0,0,11,0,490,2
1496,3,38, Deeds,417295108.0,37,0,888,286,43802,1036
1497,3,38, Diagram,57929.0,0,0,51,0,2364,0
1498,3,38, Other,157195.0,0,0,89,4,5056,46
1499,3,38, Properties,0.0,0,0,5,0,135,0
1500,3,38, Study,14857180.0,78,0,64,0,4935,0
1501,3,38, TextEditor,3427109916.0,1271,0,794,0,46569,6333
1502,3,39, Aulaweb,3679.0,0,0,13,0,733,0
1503,3,39, Blank,30713.0,2,0,96,79,5038,108
1504,3,39, Deeds,16494982.0,52,0,1292,224,58748,82
1505,3,39, Diagram,25286.0,0,0,63,0,1839,0
1506,3,39, Other,29236750.0,24,0,442,12,47053,372
1507,3,39, Properties,1766.0,0,0,69,0,1358,28
1508,3,39, Study,3694232.0,78,4,30,0,1801,1
1509,3,39, TextEditor,220281768.0,3726,6,3015,57,125571,6286
1510,3,41, Aulaweb,69579.0,0,0,48,0,3097,0
1511,3,41, Blank,102711.0,0,0,61,0,2233,0
1512,3,41, Deeds,129964667.0,166,0,1357,338,64408,54
1513,3,41, Diagram,3073265.0,0,0,329,16,14070,0
1514,3,41, Other,2659741.0,0,0,483,4,9051,114
1515,3,41, Properties,11154.0,0,0,8,0,295,0
1516,3,41, Study,14087164.0,0,0,70,0,3290,0
1517,3,41, TextEditor,1352465482.0,1036,0,2058,48,81889,5625
1518,3,42, Aulaweb,15488.0,21,0,40,0,1144,0
1519,3,42, Blank,8050.0,68,0,55,0,1971,0
1520,3,42, Deeds,445206320.0,1,0,1148,284,34121,6
1521,3,42, Diagram,57641.0,0,0,60,0,2078,0
1522,3,42, Other,8255.0,0,0,36,0,1303,0
1523,3,42, Properties,589.0,0,0,29,0,773,0
1524,3,42, Study,1189803094.0,2863,0,84,0,7116,4
1525,3,42, TextEditor,570130608.0,2234,0,1130,38,21727,4058
1526,3,43, Aulaweb,4350.0,0,0,13,0,1669,0
1527,3,43, Blank,966.0,0,0,8,0,973,2
1528,3,43, Deeds,453522208.0,100,0,1024,6,85342,781
1529,3,43, Diagram,199096.0,0,0,52,0,4163,16
1530,3,43, Other,634266.0,1,0,206,4,12367,142
1531,3,43, Properties,2308.0,0,0,6,0,588,0
1532,3,43, Study,238420958.0,141,0,47,0,8159,0
1533,3,43, TextEditor,1813147398.0,1626,0,428,0,31194,4911
1534,3,44, Aulaweb,1172962.0,9,0,88,0,13197,4
1535,3,44, Blank,121142.0,14,0,86,0,16344,0
1536,3,44, Deeds,83303024.0,94,0,1508,8,222659,801
1537,3,44, Diagram,1098885.0,10,0,351,0,52937,6
1538,3,44, Other,9541.0,8,0,260,10,33378,66
1539,3,44, Properties,313.0,0,0,6,0,850,0
1540,3,44, Study,18678027.0,479,0,830,6,47792,136
1541,3,44, TextEditor,633195778.0,5613,0,1513,0,314728,3888
1542,3,45, Aulaweb,363922.0,0,0,6,0,584,0
1543,3,45, Blank,172586.0,0,0,3,0,266,0
1544,3,45, Deeds,141832741.0,0,0,1592,4,56591,54
1545,3,45, Diagram,3084.0,0,0,18,0,570,0
1546,3,45, Other,72596.0,0,0,34,0,2675,84
1547,3,45, Properties,0.0,0,0,2,0,4,0
1548,3,45, Study,97187119.0,0,0,126,0,2834,42
1549,3,45, TextEditor,4824956514.0,0,0,2201,24,39930,2251
1550,3,47, Aulaweb,2015.0,3,3,35,0,2380,0
1551,3,47, Blank,47185.0,28,0,111,19,6291,0
1552,3,47, Deeds,35790005.0,355,6,1301,248,69828,453
1553,3,47, Diagram,10052.0,0,0,37,0,1836,12
1554,3,47, Other,2440248.0,26,7,301,40,14992,47
1555,3,47, Properties,94.0,0,0,17,0,593,0
1556,3,47, Study,33535115.0,296,0,117,0,8810,6
1557,3,47, TextEditor,1693799258.0,2875,0,1501,7,132002,4480
1558,3,48, Aulaweb,2204.0,21,0,14,0,988,2
1559,3,48, Blank,12111.0,0,0,46,0,3397,0
1560,3,48, Deeds,186179743.0,128,0,1264,56,76396,665
1561,3,48, Diagram,29962.0,0,0,50,0,2524,0
1562,3,48, Other,2729018.0,0,0,193,6,9048,78
1563,3,48, Properties,0.0,0,0,3,0,97,0
1564,3,48, Study,5467223.0,377,0,64,0,8172,0
1565,3,48, TextEditor,2538125789.0,3020,0,2152,16,72909,3344
1566,3,49, Aulaweb,2061.0,37,0,23,0,955,1
1567,3,49, Blank,496542.0,110,0,144,67,12011,4
1568,3,49, Deeds,26780318.0,42,0,1905,490,108665,216
1569,3,49, Diagram,14549.0,0,0,67,0,3055,0
1570,3,49, Other,507456.0,0,0,85,4,5244,54
1571,3,49, Properties,4049.0,0,0,35,0,1057,18
1572,3,49, Study,8633700.0,3398,0,140,0,13445,0
1573,3,49, TextEditor,193486269.0,84,0,1814,23,138735,6566
1574,3,50, Aulaweb,318860.0,0,0,20,0,935,41
1575,3,50, Blank,46586.0,0,0,28,0,884,0
1576,3,50, Deeds,856293792.0,0,0,1007,305,27695,16
1577,3,50, Diagram,98536.0,0,0,51,0,1430,0
1578,3,50, Other,106903.0,0,0,39,0,1574,0
1579,3,50, Properties,7476.0,0,0,9,0,324,0
1580,3,50, Study,91261212.0,0,0,81,0,3490,44
1581,3,50, TextEditor,1044588065.0,0,0,1197,12,25012,3732
1582,3,51, Aulaweb,14646.0,15,0,18,0,1851,25
1583,3,51, Blank,5378.0,6,0,52,0,3999,0
1584,3,51, Deeds,50037807.0,118,2,848,194,81017,46
1585,3,51, Diagram,2195.0,0,0,30,0,1365,0
1586,3,51, Other,91211.0,0,0,370,38,16098,53
1587,3,51, Properties,0.0,0,0,0,0,106,0
1588,3,51, Study,1216702.0,104,0,96,0,14287,0
1589,3,51, TextEditor,534155097.0,2727,10,2954,78,197318,1940
1590,3,52, Aulaweb,2817660.0,0,0,33,0,967,0
1591,3,52, Blank,171963.0,0,0,82,2,2112,10
1592,3,52, Deeds,44555836.0,0,0,1415,296,35793,77
1593,3,52, Diagram,5013006.0,0,0,315,0,9004,14
1594,3,52, Other,860110.0,0,0,117,2,3056,76
1595,3,52, Properties,3727.0,0,0,33,0,597,0
1596,3,52, Study,9643645.0,0,0,46,0,1643,24
1597,3,52, TextEditor,909655461.0,0,0,2073,36,41931,5797
1598,3,53, Aulaweb,16.0,0,0,10,0,403,0
1599,3,53, Blank,52102.0,6,0,206,22,13313,35
1600,3,53, Deeds,189359404.0,34,0,1549,344,111078,92
1601,3,53, Diagram,1859640.0,0,0,214,2,17933,0
1602,3,53, Other,20641.0,0,0,128,32,10789,0
1603,3,53, Properties,77.0,0,0,15,0,884,0
1604,3,53, Study,39569164.0,241,0,76,0,19696,0
1605,3,53, TextEditor,505428842.0,6314,0,2220,2,235197,3604
1606,3,54, Aulaweb,103677.0,0,0,26,0,1927,0
1607,3,54, Blank,19580.0,0,0,29,40,4857,0
1608,3,54, Deeds,65602284.0,39,0,1253,328,84375,10
1609,3,54, Diagram,57741.0,0,0,95,2,5169,0
1610,3,54, Other,47318.0,14,0,40,0,3662,0
1611,3,54, Properties,47.0,0,0,13,0,392,0
1612,3,54, Study,1343923.0,192,0,82,0,7841,0
1613,3,54, TextEditor,1058198175.0,3287,0,2020,2,138930,2401
1614,3,55, Aulaweb,5316.0,0,0,22,0,856,0
1615,3,55, Blank,2784.0,3,0,159,50,6889,2
1616,3,55, Deeds,90576338.0,152,0,1670,116,89328,484
1617,3,55, Diagram,6274831.0,22,0,311,0,15946,6
1618,3,55, Other,1996747.0,0,0,94,0,3620,150
1619,3,55, Properties,30.0,0,0,9,0,385,0
1620,3,55, Study,482870.0,0,0,141,0,5945,0
1621,3,55, TextEditor,418535536.0,313,0,2565,6,95347,2735
1622,3,56, Aulaweb,407.0,0,0,30,0,694,0
1623,3,56, Blank,13889769.0,0,0,64,19,2047,0
1624,3,56, Deeds,80498650.0,0,0,1110,274,36821,16
1625,3,56, Diagram,269967.0,0,0,188,4,7492,0
1626,3,56, Other,961416.0,0,0,58,0,2387,98
1627,3,56, Properties,15.0,0,0,25,0,485,0
1628,3,56, Study,2594135.0,0,0,86,0,5804,50
1629,3,56, TextEditor,851667784.0,0,0,813,3,35680,2917
1630,3,59, Aulaweb,6078826.0,0,0,14,0,1217,0
1631,3,59, Blank,151826.0,0,0,88,9,3259,2
1632,3,59, Deeds,33249449.0,67,0,959,214,48852,22
1633,3,59, Diagram,5115.0,0,0,51,0,1279,0
1634,3,59, Other,3624672.0,8,0,287,12,13231,133
1635,3,59, Properties,47.0,0,0,13,0,276,0
1636,3,59, Study,7385521.0,110,0,49,0,4306,0
1637,3,59, TextEditor,1209682296.0,2156,2,1586,5,87256,3226
1638,3,61, Aulaweb,341083.0,0,0,89,2,2607,64
1639,3,61, Blank,315651.0,0,0,136,2,2329,0
1640,3,61, Deeds,54847396.0,0,0,1266,194,25779,113
1641,3,61, Diagram,439.0,0,0,24,0,463,0
1642,3,61, Other,3356158.0,0,0,284,6,6117,164
1643,3,61, Properties,236.0,0,0,8,0,172,0
1644,3,61, Study,29594511.0,0,0,333,2,10471,78
1645,3,61, TextEditor,1193587418.0,0,0,834,2,24085,6607
1646,3,63, Aulaweb,66678.0,0,0,33,0,1120,0
1647,3,63, Blank,12908.0,0,0,101,0,2444,0
1648,3,63, Deeds,34242115.0,0,0,1069,216,41403,28
1649,3,63, Diagram,52871.0,0,0,32,0,1105,24
1650,3,63, Other,311144.0,0,0,90,8,3840,18
1651,3,63, Properties,2048.0,0,0,12,0,211,0
1652,3,63, Study,13767465.0,0,0,94,0,4355,0
1653,3,63, TextEditor,1396699777.0,0,0,2387,0,93210,4410
1654,3,66, Aulaweb,11759.0,0,0,16,0,1319,7
1655,3,66, Blank,18239.0,0,0,66,1,3072,6
1656,3,66, Deeds,33677494.0,0,0,591,140,37000,28
1657,3,66, Diagram,5032084.0,0,0,235,2,10552,0
1658,3,66, Other,84067660.0,107,0,283,15,19511,338
1659,3,66, Properties,16.0,0,0,11,0,370,0
1660,3,66, Study,22786894.0,397,0,31,0,4038,10
1661,3,66, TextEditor,894828512.0,2563,0,912,6,53557,2571
1662,3,67, Aulaweb,63387.0,7,16,68,0,6928,2
1663,3,67, Blank,0.0,3,0,32,0,2184,1
1664,3,67, Deeds,33221937.0,148,2,1302,320,101698,61
1665,3,67, Diagram,21198551.0,5,0,521,4,27270,3
1666,3,67, Other,71499.0,0,0,75,2,7430,2
1667,3,67, Properties,344.0,0,0,6,0,726,0
1668,3,67, Study,407443606.0,241,6,105,0,17331,29
1669,3,67, TextEditor,109263874.0,3636,0,2778,22,202114,3979
1670,3,68, Aulaweb,20936.0,8,0,47,0,4085,0
1671,3,68, Blank,10240.0,8,0,168,64,11813,0
1672,3,68, Deeds,29927871.0,24,0,1495,316,113974,80
1673,3,68, Diagram,45239.0,0,0,141,2,11282,0
1674,3,68, Other,16176.0,0,0,72,6,5832,6
1675,3,68, Properties,4249.0,0,0,27,0,1695,0
1676,3,68, Study,70299859.0,219,0,179,0,54054,73
1677,3,68, TextEditor,152149869.0,1475,0,979,8,113904,3091
1678,3,69, Aulaweb,1857163.0,0,0,146,0,6368,2
1679,3,69, Blank,50310.0,0,0,43,0,937,0
1680,3,69, Deeds,428242470.0,0,0,674,4,23771,108
1681,3,69, Diagram,44793.0,0,0,17,0,568,0
1682,3,69, Other,6797702.0,0,0,263,0,9261,728
1683,3,69, Properties,141.0,0,0,6,0,144,0
1684,3,69, Study,24305079.0,0,0,192,0,6893,28
1685,3,69, TextEditor,568887094.0,0,0,988,16,34401,1226
1686,3,70, Aulaweb,0.0,0,0,4,0,35,0
1687,3,70, Blank,237741.0,8,0,52,1,4119,0
1688,3,70, Deeds,42609687.0,87,0,1477,370,63866,75
1689,3,70, Diagram,9552228.0,26,0,397,8,20482,0
1690,3,70, Other,487636.0,0,1,109,0,4841,151
1691,3,70, Properties,15.0,0,0,23,0,632,0
1692,3,70, Study,9419350.0,170,11,159,0,9550,0
1693,3,70, TextEditor,646872430.0,2498,14,1434,5,84971,5524
1694,3,72, Aulaweb,58478.0,0,0,2,0,76,0
1695,3,72, Blank,4823.0,0,0,7,0,165,0
1696,3,72, Deeds,16562571.0,16,0,95,18,5814,221
1697,3,72, Diagram,9324.0,0,0,0,0,0,47
1698,3,72, Other,79593.0,0,0,6,0,566,64
1699,3,72, Properties,30.0,0,0,6,0,273,0
1700,3,72, Study,1877919.0,0,0,0,0,0,0
1701,3,72, TextEditor,451732705.0,195,0,390,6,15320,3426
1702,3,73, Blank,22805479.0,150,0,168,10,29985,4
1703,3,73, Deeds,3204545.0,67,0,1530,345,112725,139
1704,3,73, Diagram,1285372.0,17,0,228,14,19141,16
1705,3,73, Other,201078.0,16,0,93,7,10000,131
1706,3,73, Properties,1999.0,0,0,38,4,1851,0
1707,3,73, TextEditor,771609053.0,6284,0,1775,0,198348,4377
1708,3,74, Aulaweb,6521.0,6,0,38,0,2417,0
1709,3,74, Blank,272692.0,3,0,100,0,5814,0
1710,3,74, Deeds,47111561.0,106,4,1587,300,100668,12
1711,3,74, Diagram,77721.0,0,0,51,2,3089,0
1712,3,74, Other,9262100.0,0,0,92,2,4858,0
1713,3,74, Properties,0.0,0,0,5,0,156,0
1714,3,74, Study,541601.0,266,0,140,0,11708,0
1715,3,74, TextEditor,2082453325.0,6010,0,1837,38,136019,5112
1716,3,75, Aulaweb,4203.0,0,0,13,0,435,0
1717,3,75, Blank,4021.0,0,0,68,0,2368,0
1718,3,75, Deeds,98944565.0,0,0,1209,312,61991,52
1719,3,75, Diagram,9589869.0,0,0,478,2,23907,0
1720,3,75, Other,514861.0,0,0,198,4,10461,41
1721,3,75, Properties,297.0,0,0,13,0,349,0
1722,3,75, Study,6071469.0,0,0,128,0,10725,0
1723,3,75, TextEditor,1017486921.0,35,0,2279,76,130873,3813
1724,3,76, Aulaweb,4389.0,19,0,56,0,3252,0
1725,3,76, Blank,8219.0,8,0,93,4,5214,34
1726,3,76, Deeds,6526058.0,108,0,1741,0,103646,1053
1727,3,76, Diagram,557536.0,9,0,656,0,26964,27
1728,3,76, FSM,0.0,0,0,2,0,64,0
1729,3,76, Other,227993.0,311,0,242,6,17346,226
1730,3,76, Properties,250.0,2,0,32,0,1533,2
1731,3,76, Study,1598488.0,162,0,127,0,14441,16
1732,3,76, TextEditor,433683851.0,3464,0,2793,2,225555,4647
1733,3,78, Aulaweb,4642.0,0,7,27,0,1993,0
1734,3,78, Blank,9954.0,0,0,79,2,3171,1
1735,3,78, Deeds,67167633.0,0,0,1152,0,68514,818
1736,3,78, Diagram,75673.0,0,0,70,0,4984,30
1737,3,78, Other,114836.0,0,0,246,4,12530,55
1738,3,78, Properties,78.0,0,0,6,0,311,0
1739,3,78, Study,677581.0,0,1,81,0,6439,0
1740,3,78, TextEditor,546952146.0,0,0,2617,54,171600,4625
1741,3,79, Aulaweb,10574.0,0,0,16,0,282,2
1742,3,79, Blank,5201.0,0,0,19,0,452,0
1743,3,79, Deeds,50768023.0,61,0,1155,282,29793,32
1744,3,79, Diagram,44587799.0,0,0,316,4,12065,6
1745,3,79, Other,63561.0,0,0,72,2,1308,52
1746,3,79, Properties,2533.0,0,0,10,0,273,0
1747,3,79, Study,10380139.0,123,0,62,0,3101,0
1748,3,79, TextEditor,1373629520.0,2542,0,1922,8,60081,5046
1749,3,80, Aulaweb,916089.0,43,0,26,0,1289,0
1750,3,80, Blank,1010.0,0,0,36,0,931,0
1751,3,80, Deeds,664868181.0,204,0,1476,292,46537,154
1752,3,80, Diagram,41715.0,0,0,42,2,1761,6
1753,3,80, Other,4746457832.0,0,0,200,12,5353,263
1754,3,80, Properties,221.0,0,0,23,0,472,0
1755,3,80, Study,841938523.0,276,0,38,0,2023,2
1756,3,80, TextEditor,214679693.0,61,0,59,2,2892,87
1757,3,81, Aulaweb,10182.0,1,0,47,0,11345,0
1758,3,81, Blank,59297.0,10,0,59,2,18809,2
1759,3,81, Deeds,38333408.0,61,0,1415,350,335078,138
1760,3,81, Diagram,21223134.0,16,0,234,24,73665,0
1761,3,81, Other,456672.0,50,0,98,12,24178,90
1762,3,81, Properties,62.0,0,0,10,0,2876,0
1763,3,81, Study,23957068.0,148,0,118,2,45720,0
1764,3,81, TextEditor,654155932.0,1901,0,3091,58,365941,4806
1765,3,82, Aulaweb,111710.0,6,0,49,0,3263,0
1766,3,82, Blank,8473.0,8,0,61,0,2896,0
1767,3,82, Deeds,188952650.0,142,0,1437,448,89302,8
1768,3,82, Diagram,15831.0,0,0,83,0,4276,0
1769,3,82, Other,105608876.0,10,0,214,4,11692,0
1770,3,82, Properties,124.0,0,0,22,0,372,0
1771,3,82, Study,1054382.0,126,0,100,0,8579,0
1772,3,82, TextEditor,874253555.0,3352,6,2207,44,107202,4296
1773,3,83, Aulaweb,10560.0,0,0,38,4,882,0
1774,3,83, Blank,13459.0,0,0,71,1,1462,0
1775,3,83, Deeds,81597588.0,337,0,1292,312,39115,48
1776,3,83, Diagram,196764.0,19,0,69,0,2218,0
1777,3,83, Other,124456.0,179,0,275,28,6013,55
1778,3,83, Properties,22478.0,0,0,6,0,114,16
1779,3,83, Study,3275099.0,777,0,86,0,5408,3
1780,3,83, TextEditor,887222968.0,1063,0,2311,56,76495,5062
1781,3,84, Aulaweb,0.0,0,0,3,0,112,0
1782,3,84, Blank,1050.0,0,0,19,2,614,0
1783,3,84, Deeds,265940036.0,86,6,1126,2,70077,514
1784,3,84, Diagram,3987.0,0,0,45,0,2708,0
1785,3,84, Other,2365262.0,6,0,326,22,16426,341
1786,3,84, Properties,63.0,0,0,24,0,430,0
1787,3,84, Study,190589486.0,65,0,64,6,14117,57
1788,3,84, TextEditor,1886122487.0,32,0,1279,0,45719,2455
1789,3,85, Aulaweb,82375.0,23,0,42,0,3025,0
1790,3,85, Blank,47910.0,0,0,67,0,2858,5
1791,3,85, Deeds,63430156.0,55,0,958,308,42736,66
1792,3,85, Diagram,5268202.0,0,0,436,4,22980,4
1793,3,85, Other,614427.0,0,0,334,8,13115,122
1794,3,85, Properties,859.0,0,0,14,0,704,0
1795,3,85, Study,36210797.0,123,0,115,0,13187,0
1796,3,85, TextEditor,1296176860.0,6724,0,1806,0,122308,4395
1797,3,86, Aulaweb,2461.0,17,0,32,0,2195,0
1798,3,86, Blank,609.0,0,0,80,42,5047,0
1799,3,86, Deeds,20876948.0,144,2,1958,382,88543,82
1800,3,86, Diagram,3007371.0,0,0,368,0,23098,0
1801,3,86, Other,39798.0,63,0,141,2,7937,48
1802,3,86, Properties,250.0,0,0,27,0,1186,0
1803,3,86, Study,2684685.0,178,0,114,0,9678,0
1804,3,86, TextEditor,609805772.0,6728,0,1876,0,122705,3605
1805,3,87, Aulaweb,34015.0,0,0,35,0,1342,0
1806,3,87, Blank,1359.0,0,0,46,10,1616,0
1807,3,87, Deeds,142223714.0,0,0,1286,374,47353,174
1808,3,87, Diagram,6322640.0,0,0,334,10,14751,22
1809,3,87, Other,82234.0,0,0,114,4,2099,148
1810,3,87, Properties,188.0,0,0,11,0,293,0
1811,3,87, Study,2102732.0,0,0,96,2,4325,2
1812,3,87, TextEditor,1483259525.0,0,0,1232,0,33442,3534
1813,3,88, Aulaweb,47.0,0,0,21,0,1091,0
1814,3,88, Blank,15393.0,0,0,50,46,5612,17
1815,3,88, Deeds,85647229.0,178,0,1465,292,91325,454
1816,3,88, Diagram,128577.0,0,0,120,2,8212,0
1817,3,88, Other,219106.0,2,0,161,8,11094,61
1818,3,88, Properties,1501.0,0,0,25,0,1293,0
1819,3,88, Study,666634.0,83,0,94,0,16085,0
1820,3,88, TextEditor,1372704317.0,2071,0,2090,2,195084,5788
1821,3,89, Aulaweb,688.0,0,0,0,0,73,0
1822,3,89, Blank,862.0,0,0,19,0,319,0
1823,3,89, Deeds,552517551.0,286,0,1123,22,29445,500
1824,3,89, Diagram,1225845.0,0,0,153,0,3358,0
1825,3,89, Other,855486245.0,130,0,185,0,4586,38
1826,3,89, Properties,41438.0,0,0,19,2,305,24
1827,3,89, TextEditor,259364097.0,0,0,23,2,771,0
1828,3,90, Aulaweb,673.0,14,7,5,0,666,0
1829,3,90, Blank,3712872.0,0,0,45,3,2336,8
1830,3,90, Deeds,46527513.0,150,0,1360,210,82534,334
1831,3,90, Diagram,2973.0,0,0,63,0,3137,0
1832,3,90, Other,63416.0,6,0,163,1,7444,129
1833,3,90, Properties,654.0,0,0,5,0,174,0
1834,3,90, Study,30946379.0,87,1,69,0,4268,0
1835,3,90, TextEditor,3616875172.0,6742,0,1777,10,113904,5567
1836,3,91, Aulaweb,12761.0,0,0,12,0,728,0
1837,3,91, Blank,21585.0,0,0,124,0,4379,2
1838,3,91, Deeds,16799245.0,118,6,1624,381,116110,178
1839,3,91, Diagram,7093693.0,11,0,276,4,24283,92
1840,3,91, Other,137527.0,31,0,130,6,7161,133
1841,3,91, Properties,63.0,0,0,24,0,799,0
1842,3,91, Study,66782098.0,206,0,84,0,8672,2
1843,3,91, TextEditor,845271031.0,4772,0,1552,11,98351,4180
1844,3,92, Aulaweb,11168.0,0,0,14,0,373,0
1845,3,92, Blank,63894.0,0,0,19,0,403,0
1846,3,92, Deeds,194743151.0,0,0,1167,6,26779,240
1847,3,92, Diagram,21788.0,0,0,38,0,559,0
1848,3,92, Other,77088.0,0,0,129,0,1816,24
1849,3,92, Properties,3557.0,0,0,23,0,243,0
1850,3,92, Study,22296272.0,0,0,129,0,3424,19
1851,3,92, TextEditor,1100163931.0,0,0,3055,28,40392,4686
1852,3,93, Aulaweb,8312.0,8,0,4,0,682,0
1853,3,93, Blank,6270.0,0,0,84,0,2792,0
1854,3,93, Deeds,43663388.0,77,0,1574,0,99789,1043
1855,3,93, Diagram,598627.0,2,0,297,0,16226,0
1856,3,93, Other,961876.0,21,0,221,0,11290,60
1857,3,93, Properties,31.0,0,0,32,0,1036,2
1858,3,93, Study,3086407.0,69,0,123,0,20734,18
1859,3,93, TextEditor,611076833.0,1043,0,1503,2,147922,5681
1860,3,94, Aulaweb,327.0,13,0,26,0,992,0
1861,3,94, Blank,251608.0,6,0,79,2,3463,0
1862,3,94, Deeds,23216158.0,105,0,1871,414,93578,84
1863,3,94, Diagram,11678006.0,2,0,391,10,20237,0
1864,3,94, Other,473145.0,0,0,89,0,2479,0
1865,3,94, Properties,46.0,0,0,15,0,529,0
1866,3,94, Study,5244160.0,66,0,98,0,5106,2
1867,3,94, TextEditor,849019718.0,5248,0,1548,28,65279,3338
1868,3,95, Aulaweb,10344.0,0,0,20,0,1226,0
1869,3,95, Blank,3806.0,0,0,46,0,1734,2
1870,3,95, Deeds,259531323.0,315,0,1825,386,107013,279
1871,3,95, Diagram,192057.0,12,0,205,6,9958,2
1872,3,95, Other,10938.0,35,0,84,0,6295,0
1873,3,95, Properties,7551.0,0,0,23,0,1128,0
1874,3,95, Study,42880082.0,137,0,157,0,8167,36
1875,3,95, TextEditor,1739889297.0,1909,0,3260,20,93088,4574
1876,3,97, Aulaweb,3466.0,10,0,41,0,2549,0
1877,3,97, Blank,9580.0,0,0,74,0,2893,0
1878,3,97, Deeds,112139644.0,129,0,1287,368,82215,187
1879,3,97, Diagram,384366.0,0,0,117,0,7161,0
1880,3,97, Other,31913.0,8,0,69,0,5277,4
1881,3,97, Properties,1717.0,0,0,26,0,1432,0
1882,3,97, Study,3947971.0,78,0,87,0,6679,0
1883,3,97, TextEditor,997754456.0,2038,0,2751,26,128370,4101
1884,3,98, Blank,109.0,0,0,27,0,769,0
1885,3,98, Deeds,117992491.0,105,0,1145,10,60330,559
1886,3,98, Diagram,9512104.0,1,0,318,0,22250,0
1887,3,98, Other,27409274.0,0,0,130,2,6283,10
1888,3,98, Properties,938.0,0,0,14,0,521,0
1889,3,98, Study,475538.0,17,0,26,0,2505,0
1890,3,98, TextEditor,2858869876.0,3687,2,1148,0,86272,4012
1891,3,99, Aulaweb,13776.0,0,0,22,2,1706,0
1892,3,99, Blank,2201.0,11,0,96,0,3999,3
1893,3,99, Deeds,82413822.0,125,0,1570,397,86520,22
1894,3,99, Diagram,4905652.0,12,0,138,2,9192,0
1895,3,99, Other,2829635.0,4,0,238,16,13687,68
1896,3,99, Properties,311.0,0,0,13,1,424,0
1897,3,99, Study,3172391.0,272,0,126,0,8345,0
1898,3,99, TextEditor,1104636953.0,4310,0,1971,6,93348,3855
1899,3,100, Aulaweb,4909.0,27,0,59,0,3212,2
1900,3,100, Blank,8097.0,0,0,96,12,5290,17
1901,3,100, Deeds,38614634.0,124,0,1368,352,56873,217
1902,3,100, Diagram,776411.0,0,0,76,2,3802,0
1903,3,100, Other,3857125.0,160,0,513,16,31076,349
1904,3,100, Properties,1141.0,0,0,9,0,596,0
1905,3,100, Study,29096914.0,247,0,131,0,9562,7
1906,3,100, TextEditor,578877522.0,3055,0,2488,0,104891,3130
1907,3,101, Aulaweb,124477.0,0,0,5,0,1123,0
1908,3,101, Blank,6349.0,0,0,100,10,6841,0
1909,3,101, Deeds,34975282.0,0,0,752,218,56598,207
1910,3,101, Diagram,1002.0,0,0,34,0,2216,0
1911,3,101, Other,6111.0,0,0,80,0,6427,8
1912,3,101, Properties,0.0,0,0,7,0,415,0
1913,3,101, Study,13751369.0,176,0,55,0,7705,3
1914,3,101, TextEditor,1633953791.0,1665,0,1587,6,121881,3104
1915,3,102, Aulaweb,24263.0,0,0,4,0,516,0
1916,3,102, Blank,9792.0,12,0,118,0,4923,0
1917,3,102, Deeds,89250596.0,56,0,1310,308,54598,22
1918,3,102, Diagram,711036.0,14,0,431,0,17419,2
1919,3,102, Other,57187.0,22,0,81,0,4070,0
1920,3,102, Properties,78.0,0,0,6,0,293,0
1921,3,102, Study,7746940.0,335,0,111,0,17066,0
1922,3,102, TextEditor,957990636.0,1824,2,1878,54,62949,5405
1923,3,105, Aulaweb,4299.0,0,0,9,0,692,0
1924,3,105, Blank,419.0,0,0,24,0,742,0
1925,3,105, Deeds,142194405.0,0,0,789,2,31064,646
1926,3,105, Other,1956356.0,0,0,131,0,4399,144
1927,3,105, Properties,93.0,0,0,2,0,73,0
1928,3,105, Study,27339986.0,0,0,48,0,5113,0
1929,3,105, TextEditor,3005710185.0,14,0,495,2,28467,1102
1930,3,106, Aulaweb,1389.0,15,2,40,0,10740,0
